id,key,value,type
4447343877,kn,ರಾಜಧಾನಿ,name
4447343877,opening_hours,"11:30-15:30, 19:30-23:00(Mon-sun)",regular
4447343877,phone,+918067266503,regular
4447343877,website,www.rajdhani.co.in,regular
4447345580,city,Bengaluru,addr
4447345580,housenumber,UG-40/41,addr
4447345580,postcode,560048,addr
4447345580,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447345580,amenity,restaurant,regular
4447345580,brand,Chili's,regular
4447345580,wikidata,Q1072948,brand
4447345580,wikipedia,en:Chili's,brand
4447345580,cuisine,tex-mex,regular
4447345580,name,Chili's,regular
4447345580,phone,+918067266406,regular
4447345580,website,https://www.chilis.com/,regular
4447354211,city,Bengaluru,addr
4447354211,postcode,560048,addr
4447354211,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447354211,amenity,cafe,regular
4447354211,name,Café Noir,regular
4447354211,opening_hours,10:30-23:00,regular
4447354211,phone,+918067266099,regular
4447354211,website,www.cafenoir.co.in,regular
4447357910,city,Bengaluru,addr
4447357910,postcode,560048,addr
4447357910,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447357910,amenity,fast_food,regular
4447357910,name,The united sports Bar& Grill,regular
4447357910,phone,+918067266661,regular
4447376440,city,Bengaluru,addr
4447376440,postcode,560048,addr
4447376440,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447376440,name,William penn,regular
4447376440,phone,+918067266449,regular
4447376440,shop,stationery,regular
4447376440,website,https://www.williampenn.net/,regular
4447380494,city,Bengaluru,addr
4447380494,postcode,560048,addr
4447380494,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447380494,name,Allen Solly,regular
4447380494,phone,+918067266388,regular
4447380494,shop,clothes,regular
4447380494,website,https://www.allensolly.com/,regular
4447385200,city,Bengaluru,addr
4447385200,housenumber,G 18,addr
4447385200,postcode,560048,addr
4447385200,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447385200,amenity,bar,regular
4447385200,name,Madhuloka,regular
4447385200,opening_hours,10:00-22:30,regular
4447385200,phone,+918067266184,regular
4447385200,website,www.madhuloka.com,regular
4447398132,city,Bengaluru,addr
4447398132,postcode,560103,addr
4447398132,street,Below Bellandur Ring Road Bridge,addr
4447398132,highway,bus_stop,regular
4447398132,name,Bellanduru Bus Stop,regular
4447398132,kn,ಬೆಳ್ಳಂದೂರು,name
4447398385,city,Bengalore,addr
4447398385,housenumber,D-14/T,addr
4447398385,postcode,560017,addr
4447398385,street,"HAL Employees Quarters,Old Airport Road Near HAL Post Office,Reddypalya",addr
4447398385,amenity,police,regular
4447398385,name,HAL Traffic Police Station,regular
4447398385,phone,080 2294 3115,regular
4447398385,website,NA,regular
4447404414,city,Bengaluru,addr
4447404414,housenumber,no 102/1,addr
4447404414,postcode,530103,addr
4447404414,street,"Behind New Vengopala Swamy Temple Opposite Sonesta Woods,Bellandur",addr
4447404414,leisure,sports_centre,regular
4447404414,name,Play mania,regular
4447404414,opening_hours,06:00-00:00,regular
4447404414,phone,+919448790559,regular
4447404414,sport,multi,regular
4447404414,website,https://playo.co/,regular
4447418152,city,Bengaluru,addr
4447418152,housenumber,no 13/3B,addr
4447418152,postcode,560037,addr
4447418152,street,"Devarai Besanahali Main Road,Bellandur",addr
4447418152,leisure,sports_centre,regular
4447418152,name,kicks on grass,regular
4447418152,opening_hours,24.00.00,regular
4447418152,phone,+919886062456,regular
4447418152,website,https://www.justdial.com/Bangalore/Kicks-on-Grass.com,regular
4447422941,city,Bengaluru,addr
4447422941,postcode,560048,addr
4447422941,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram,",addr
4447422941,name,Van Heusen,regular
4447422941,phone,+918067266193,regular
4447422941,shop,clothes,regular
4447422941,website,https://www.vanheusenindia.com/,regular
4447433758,city,Bengaluru,addr
4447433758,housenumber,"no e952,54/320",addr
4447433758,postcode,560103,addr
4447433758,street,"2Nd Main Road,Near Central Mall,Bellandur",addr
4447433758,amenity,fuel,regular
4447433758,lpg,yes,fuel
4447433758,name,Ss Bharatgas Agency,regular
4447433758,opening_hours,08:00-20:00,regular
4447433758,operator,ground visit,regular
4447433758,phone,+919740771775,regular
4447433758,website,http://ebharatgas.com,regular
4447434008,city,Bengaluru,addr
4447434008,postcode,560048,addr
4447434008,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447434008,name,Louis Philippe,regular
4447434008,phone,+918067417792,regular
4447434008,shop,clothes,regular
4447434008,website,https://www.louisphilippe.com/,regular
4447436920,city,Bengaluru,addr
4447436920,postcode,560048,addr
4447436920,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447436920,name,Zodiac,regular
4447436920,phone,+918067266291,regular
4447436920,shop,clothes,regular
4447436920,website,https://www.zodiaconline.com/,regular
4447438489,city,Bengaluru,addr
4447438489,postcode,560048,addr
4447438489,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447438489,amenity,restaurant,regular
4447438489,cuisine,regional,regular
4447438489,name,Belgyum,regular
4447438489,phone,+918049653058,regular
4447438489,smoking,no,regular
4447438489,website,www.belgyum.in,regular
4447439478,city,Bengaluru,addr
4447439478,postcode,560048,addr
4447439478,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447439478,name,Croma,regular
4447439478,phone,+917207666000,regular
4447439478,shop,electronics,regular
4447439478,website,https://www.croma.com/,regular
4447444188,city,BANGALORE,addr
4447444188,street,"Basement ,B Block Salarpuriya Touch Stone It Park Kadubessanahalli",addr
4447444188,name,institute of marketing digital,regular
4447444188,office,educational_institution,regular
4447444188,phone,+919066031009,regular
4447444188,website,www.institueof marketing.in,regular
4447446010,city,Bengaluru,addr
4447446010,postcode,560048,addr
4447446010,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447446010,amenity,fast_food,regular
4447446010,brand,Burger King,regular
4447446010,wikidata,Q177054,brand
4447446010,wikipedia,en:Burger King,brand
4447446010,cuisine,burger,regular
4447446010,name,Burger King,regular
4447446010,opening_hours,11:00-23:00,regular
4447446010,phone,+918049652529,regular
4447446010,smoking,no,regular
4447446010,website,www.burgerkingindia.in,regular
4447458448,city,Bengaluru,addr
4447458448,postcode,560048,addr
4447458448,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447458448,name,RelianceDigital,regular
4447458448,phone,+918067266222,regular
4447458448,shop,electronics,regular
4447458448,website,https://www.reliancedigital.in/,regular
4447466740,city,Bengaluru,addr
4447466740,postcode,560048,addr
4447466740,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447466740,name,Home town,regular
4447466740,phone,+918067266369,regular
4447466740,shop,furniture,regular
4447466740,website,https://www.hometown.in/,regular
4447469895,city,Bengaluru,addr
4447469895,postcode,560048,addr
4447469895,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447469895,name,Catwalk,regular
4447469895,phone,+918067266176,regular
4447469895,shop,shoes,regular
4447469895,website,www.catwalk.co.in,regular
4447475917,city,Bengaluru,addr
4447475917,postcode,560048,addr
4447475917,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447475917,brand,GNC,regular
4447475917,wikidata,Q4808595,brand
4447475917,wikipedia,en:GNC (store),brand
4447475917,name,GNC,regular
4447475917,phone,+918067266443,regular
4447475917,shop,nutrition_supplements,regular
4447475917,website,www.guardiannutrition.in,regular
4447478342,city,Bengaluru,addr
4447478342,housenumber,"25/4,24/2,25/6",addr
4447478342,postcode,560035,addr
4447478342,street,Sarjapura Road,addr
4447478342,name,Uber,regular
4447478342,kn,ಉಬರ್,name
4447478342,office,company,regular
4447478342,phone,+918049323144,regular
4447478342,website,http://www.uberin.in,regular
4447480409,city,Bengaluru,addr
4447480409,postcode,560048,addr
4447480409,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447480409,name,Catmoss,regular
4447480409,phone,+918067266125,regular
4447480409,shop,clothes,regular
4447480409,website,www.catmossindia.com,regular
4447482311,city,Bengaluru,addr
4447482311,postcode,560048,addr
4447482311,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447482311,name,Soch,regular
4447482311,phone,+918067266208,regular
4447482311,shop,clothes,regular
4447482311,website,www.sochstudio.com,regular
4447483172,city,Bengaluru,addr
4447483172,postcode,560048,addr
4447483172,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447483172,name,Baboosh,regular
4447483172,phone,+918067266436,regular
4447483172,shop,clothes,regular
4447483172,website,www.baboosh.co.in,regular
4447486771,city,Bengaluru,addr
4447486771,postcode,560048,addr
4447486771,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447486771,amenity,cafe,regular
4447486771,name,Buntea &Bubbly,regular
4447486771,phone,+919008026615,regular
4447486771,website,www.bunteabubbly.appspot.com,regular
4447487501,city,Bengaluru,addr
4447487501,postcode,560048,addr
4447487501,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447487501,name,GlobalDesi,regular
4447487501,phone,+918067266048,regular
4447487501,shop,clothes,regular
4447487501,website,www.globaldesi.in,regular
4447494197,city,Bengaluru,addr
4447494197,postcode,560048,addr
4447494197,street,"Whitefield Main Road Mahadevpura, Devasandra Industrial Estate, Krishnarajapuram",addr
4447494197,amenity,cafe,regular
4447494197,name,Starbucks,regular
4447494197,kn,ಸ್ಟಾರ್ಬಕ್ಸ್,name
4447494197,opening_hours,10:00-23:00,regular
4447494197,phone,+918065690135,regular
4447494197,website,www.starbucks.in,regular
4447566378,name,Basavanagar,regular
4447566378,kn,ಬಸವನಗರ,name
4447566378,place,neighbourhood,regular
4447594673,housenumber,41,addr
4447594673,street,"100 Feet Road, Koramangala 4Th Block",addr
4447594673,amenity,cafe,regular
4447594673,description,Pay by the hour. INR 190 for the first hour. INR 3 per minute after that. Food and beverages on the house,regular
4447594673,name,Dialogues Cafe,regular
4447594673,opening_hours,Mo-Su 10:00-22:00,regular
4447594673,phone,098119 74842,regular
4447594673,website,www.dialoguescafe.com,regular
4448066406,city,Bengaluru,addr
4448066406,postcode,560066,addr
4448066406,street,"Thubarahalli, Whitefield",addr
4448066406,amenity,pharmacy,regular
4448066406,name,Trust Chemist and Drugs,regular
4448066406,phone,080 4087 5300,regular
4448066406,source,http://yellowpages.sulekha.com/,regular
4448066406,website,trustpharmacy.co.in,regular
4448093648,city,Bengaluru,addr
4448093648,housenumber,18,addr
4448093648,postcode,560092,addr
4448093648,street,"Kaggadasapura Main Road Varsova Layout, Kaggadasapura",addr
4448093648,amenity,pharmacy,regular
4448093648,name,Kottakil Arya Vaidya Sala,regular
4448093648,phone,080 4170 8703,regular
4448093648,source,http://bestofhealthindia.com/,regular
4448093648,website,https://aryavaidyasala.com/,regular
4448104221,city,Bengalore,addr
4448104221,postcode,560093,addr
4448104221,street,"24H Cross Road Aishwarya Lake View Residency, Kaggadasapura",addr
4448104221,amenity,pharmacy,regular
4448104221,name,Ayushman Panchakarma Therapy Centre,regular
4448104221,phone,080 4093 7668,regular
4448104221,source,http://yellowpages.sulekha.com/,regular
4448110384,city,Bengaluru,addr
4448110384,housenumber,167,addr
4448110384,postcode,560102,addr
4448110384,street,"Outer Ring Road Sector 6, HSR Layout",addr
4448110384,amenity,pharmacy,regular
4448110384,name,Focus Diagnostics Centre & Speciality Clinics,regular
4448110384,phone,080670 85400,regular
4448110384,source,http://bestofhealthindia.com/,regular
4448110384,website,focushealth.in,regular
4448126589,highway,bus_stop,regular
4448126589,name,BEML Gate,regular
4448126589,shelter,yes,regular
4448128750,city,Bengaluru,addr
4448128750,housenumber,#36,addr
4448128750,postcode,560066,addr
4448128750,street,"1St Floor, TMR Towers, Thubarahalli, Whitefield, Landmark Above Coffee Day",addr
4448128750,amenity,hospital,regular
4448128750,emergency,yes,regular
4448128750,name,Dr Desai's Micro Lab,regular
4448128750,phone,+918033641288,regular
4448128750,source,http://yellowpages.sulekha.com/,regular
4448133411,city,Bengaluru,addr
4448133411,housenumber,"65/8, Third Floor",addr
4448133411,postcode,560102,addr
4448133411,street,"H.S.R Agara Circle, Sarjapura, Outer Ring Road, Agara Village, HSR Layout",addr
4448133411,amenity,hospital,regular
4448133411,emergency,yes,regular
4448133411,name,Welnext,regular
4448133411,phone,+9196960 00222,regular
4448133411,source,http://www.justdial.com/Bangalore/,regular
4448133411,website,welnext.com,regular
4448143742,city,Bengaluru,addr
4448143742,postcode,560037,addr
4448143742,street,"7Th Cross Road, Bellandur",addr
4448143742,amenity,place_of_worship,regular
4448143742,name,Madduramma temple,regular
4448143742,kn,ಮದ್ದುರಮ್ಮ,name
4448143742,religion,hindu,regular
4448163053,city,Bengaluru,addr
4448163053,postcode,560037,addr
4448163053,street,"Yemallure,Bellandur",addr
4448163053,name,keshawa car guarage,regular
4448163053,phone,+91 9845866414,regular
4448163053,shop,yes,regular
4448212009,city,Bengaluru,addr
4448212009,housenumber,1/1,addr
4448212009,postcode,560037,addr
4448212009,street,"Vinayaka Furits  Vegitables, Near Ganapathi Temple,Yemallur",addr
4448212009,amenity,atm,regular
4448212009,name,ICICI bank ATM,regular
4448212009,phone,080 33667777,regular
4448212009,website,https://www.icicibank.com/,regular
4448237809,city,Bengaluru,addr
4448237809,postcode,560037,addr
4448237809,street,"Kariyammana Agrahara Road,Bellandur",addr
4448237809,name,two wheeler machanics,regular
4448237809,shop,yes,regular
4448650700,city,Bengaluru,addr
4448650700,housenumber,"Phoenix Marketcity Bangalore, Whitefield Main Road,",addr
4448650700,postcode,560048,addr
4448650700,street,Mahadevpura,addr
4448650700,amenity,cafe,regular
4448650700,cuisine,cafe,regular
4448650700,internet_access,yes,regular
4448650700,level,0,regular
4448650700,name,Starbucks,regular
4448650700,kn,ಸ್ಟಾರ್ಬಕ್ಸ್,name
4448650700,opening_hours,10:30-22:00,regular
4448650700,phone,8065690135,regular
4448650700,smoking,no,regular
4448650700,website,8065690135,regular
4448653289,city,Bengaluru,addr
4448653289,housenumber,"Whitefield Main Road, Mahadevpura,",addr
4448653289,postcode,560048,addr
4448653289,street,"Mahadevpura,",addr
4448653289,level,2,regular
4448653289,name,Poorvika Mobiles,regular
4448653289,opening_hours,10:30-22:00,regular
4448653289,phone,8067266502,regular
4448653289,shop,electronics,regular
4448653289,website,https://www.poorvikamobile.com/,regular
4448656223,city,Bengaluru,addr
4448656223,housenumber,Whitefield Main Road,addr
4448656223,postcode,560048,addr
4448656223,street,Mahadevpura,addr
4448656223,level,-1,regular
4448656223,name,Reliance trends,regular
4448656223,opening_hours,10:30-22:00,regular
4448656223,phone,8033166311,regular
4448656223,shop,clothes,regular
4448656223,website,https://www.reliancetrends.com/,regular
4448657260,city,Bengaluru,addr
4448657260,housenumber,"Whitefield Main Road,",addr
4448657260,postcode,560048,addr
4448657260,street,Mahadevpura,addr
4448657260,amenity,restaurant,regular
4448657260,cuisine,regional,regular
4448657260,delivery,no,regular
4448657260,level,1,regular
4448657260,name,Noodle Bar,regular
4448657260,opening_hours,10:30-22:00,regular
4448657260,phone,8033166466,regular
4448657260,smoking,no,regular
4448657260,takeaway,yes,regular
4448657580,city,Bengaluru,addr
4448657580,housenumber,Whitefield Main Road,addr
4448657580,postcode,560048,addr
4448657580,street,Mahadevpura,addr
4448657580,level,0,regular
4448657580,name,Hidesign,regular
4448657580,opening_hours,10:30-22:00,regular
4448657580,phone,8067266097,regular
4448657580,shop,bag,regular
4448657580,website,https://hidesign.com/,regular
4448660103,city,Bengaluru,addr
4448660103,housenumber,Whitefield Main Road,addr
4448660103,postcode,560048,addr
4448660103,street,Mahadevpura,addr
4448660103,level,-1,regular
4448660103,name,Columbia sportwear,regular
4448660103,opening_hours,10:30-22:00,regular
4448660103,phone,8033166417,regular
4448660103,shop,shoes,regular
4448660103,website,https://www.columbiasportswear.co.in,regular
4448681079,amenity,cafe,regular
4448681079,brand,Starbucks,regular
4448681079,wikidata,Q37158,brand
4448681079,wikipedia,en:Starbucks,brand
4448681079,cuisine,coffee_shop,regular
4448681079,name,Starbucks,regular
4448681079,kn,ಸ್ಟಾರ್ಬಕ್ಸ್,name
4448681080,city,Bengaluru,addr
4448681080,housenumber,Whitefield Main Road,addr
4448681080,postcode,560048,addr
4448681080,street,Mahadevpura,addr
4448681080,level,1,regular
4448681080,name,Vans,regular
4448681080,opening_hours,10:30-22:00,regular
4448681080,phone,8067266158,regular
4448681080,shop,shoes,regular
4448681080,website,https://www.vans.com/,regular
4448681081,city,Bengaluru,addr
4448681081,housenumber,Whitefield Main Road,addr
4448681081,postcode,560048,addr
4448681081,street,Mahdevpura,addr
4448681081,name,Vans,regular
4448681081,opening_hours,10:30-22:00,regular
4448681081,phone,8067266158,regular
4448681081,shop,shoes,regular
4448681081,website,https://www.vans.com/,regular
4448806479,city,Bengaluru,addr
4448806479,postcode,560034,addr
4448806479,street,5Th Main Road,addr
4448806479,amenity,restaurant,regular
4448806479,cuisine,regional,regular
4448806479,delivery,yes,regular
4448806479,name,Ira Residency,regular
4448806479,opening_hours,07:00 to 23:00,regular
4448806479,phone,080 2572 7656,regular
4448806479,smoking,no,regular
4448806479,takeaway,yes,regular
4448886964,city,Bengaluru,addr
4448886964,housenumber,"39/13,",addr
4448886964,postcode,560102,addr
4448886964,street,"5Th Cross, Near Ibblur Bus Stop, Outer Ring Road, Agara Village, Sector 4, HSR Layou",addr
4448886964,amenity,restaurant,regular
4448886964,cuisine,regional,regular
4448886964,delivery,yes,regular
4448886964,name,Ira Residency,regular
4448886964,phone,080 2572 7656,regular
4448886964,smoking,no,regular
4448886964,takeaway,yes,regular
4448914176,city,Bengaluru,addr
4448914176,housenumber,39/13,addr
4448914176,postcode,560102,addr
4448914176,street,"5Th Cross, Near Ibblur Bus Stop, Outer Ring Road, Agara Village, Sector 4, HSR Layout",addr
4448914176,amenity,restaurant,regular
4448914176,cuisine,regional,regular
4448914176,delivery,yes,regular
4448914176,name,Ira Residency,regular
4448914176,smoking,no,regular
4448914176,takeaway,yes,regular
4452040591,name,Kanti sweets,regular
4452040591,en,Kanti sweets,name
4452040591,shop,confectionery,regular
4453227718,city,"Belandur, Bangalore",addr
4453227718,postcode,560103,addr
4453227718,street,"Bengaluru Central, Outer Ring Road Bellandur, Bengaluru",addr
4453227718,amenity,restaurant,regular
4453227718,cuisine,regional,regular
4453227718,delivery,yes,regular
4453227718,name,kfc,regular
4453227718,opening_hours,11:00-23:00,regular
4453227718,phone,080 33994444,regular
4453227718,smoking,no,regular
4453227718,takeaway,yes,regular
4457262460,name,GlamShack,regular
4457262460,shop,boutique,regular
4457262461,amenity,fast_food,regular
4457262461,cuisine,juice,regular
4457262461,name,Juice Cafe,regular
4457262462,name,King's Tattoo supply,regular
4457262462,shop,tattoo,regular
4457262463,amenity,studio,regular
4457262463,name,Prospero Productions,regular
4457263229,amenity,restaurant,regular
4457263229,cuisine,seafood,regular
4457263229,name,Matsyadharshini,regular
4457272193,amenity,restaurant,regular
4457272193,name,Chakum Chukum,regular
4457272194,name,G K Vale,regular
4457272194,shop,photo,regular
4457272195,amenity,restaurant,regular
4457272195,cuisine,south_indian,regular
4457272195,name,Kadai Crust,regular
4457272196,name,Kilol,regular
4457272196,shop,clothes,regular
4457272197,name,Kryolan - Professional Make-up,regular
4457272197,shop,beauty,regular
4457272198,name,Mirador,regular
4457272198,shop,furniture,regular
4457272199,name,Pots & Pans,regular
4457272199,shop,houseware,regular
4457282875,brand,Bata,regular
4457282875,wikidata,Q688082,brand
4457282875,wikipedia,en:Bata (company),brand
4457282875,name,Bata,regular
4457282875,kn,ಬಾಟಾ,name
4457282875,shop,shoes,regular
4457282876,amenity,clinic,regular
4457282876,healthcare,clinic,regular
4457282876,name,Clumax diagnostics,regular
4457282877,name,Foot in,regular
4457282877,shop,shoes,regular
4457282878,amenity,restaurant,regular
4457282878,cuisine,north_indian,regular
4457282878,name,Ghar Ki Thali,regular
4457282879,amenity,restaurant,regular
4457282879,cuisine,Rajasthan,regular
4457282879,name,NH 8,regular
4457282880,name,Oppo,regular
4457282880,shop,mobile_phone,regular
4457286915,amenity,restaurant,regular
4457286915,cuisine,Chettinad,regular
4457286915,vegetarian,yes,diet
4457286915,name,Aathurar's,regular
4457286915,wheelchair,no,regular
4457286916,amenity,fast_food,regular
4457286916,name,Anand Fast Food,regular
4457286917,amenity,fast_food,regular
4457286917,name,Lassi Shop,regular
4457286918,amenity,fast_food,regular
4457286918,cuisine,french,regular
4457286918,vegetarian,yes,diet
4457286918,name,Le Casse Croûte,regular
4457286918,en,le casse croute,name
4457286918,opening_hours,Mo-Su 11:30-23:00,regular
4457286918,takeaway,only,regular
4457286918,wheelchair,yes,regular
4457286919,amenity,restaurant,regular
4457286919,name,The Waffle House,regular
4457286920,name,Vinayaka stores,regular
4457286920,shop,convenience,regular
4457286921,amenity,atm,regular
4457286921,operator,ICICI,regular
4457288415,name,Creation Tailors,regular
4457288415,shop,tailor,regular
4457288416,name,SK provisions,regular
4457288416,shop,convenience,regular
4457297691,name,FabIndia,regular
4457297691,shop,clothes,regular
4457297692,name,Soch,regular
4457297692,shop,clothes,regular
4457721688,amenity,cafe,regular
4457721688,name,Teal Door Cafe,regular
4463865291,postcode,560001,addr
4463865291,street,"Naveen Complex Building,Mg Road",addr
4463865291,amenity,bank,regular
4463865291,wikidata,Q2003777,brand
4463865291,wikipedia,en:Canara Bank,brand
4463865291,name,Canara Bank,regular
4463865291,en,Canara Bank,name
4463865291,kn,ಕೆನರಾ ಬ್ಯಾಂಕ್,name
4463865291,opening_hours,Mo-Sa 22:00-06:00,regular
4463865291,website,http://www.canarabank.com,regular
4466765191,street,Whitefield Road,addr
4466765191,amenity,place_of_worship,regular
4466765191,name,Hanuman Temple,regular
4466765191,kn,ಹನುಮಂತ ದೇವಸ್ಥಾನ,name
4466765191,religion,hindu,regular
4466780489,postcode,560048,addr
4466780489,name,Bakery,regular
4466780489,en,Bakery,name
4466780489,opening_hours,Mo-Su 06:00-22:00,regular
4466780489,shop,bakery,regular
4470988804,amenity,pharmacy,regular
4470988804,name,MedPlus,regular
4470988804,en,MedPlus,name
4470988804,kn,ಮೆಡ್‍ಪ್ಲಸ್,name
4471006190,name,Feminity Beauty Salon,regular
4471006190,en,Feminity Beauty Salon,name
4471006190,shop,cosmetics,regular
4472344002,housenumber,9,addr
4472344002,street,3Rd Cross Road,addr
4472344002,amenity,restaurant,regular
4472344002,name,Hitel Tadka,regular
4472344002,en,Hitel Tadka,name
4472358301,name,Corporator Office,regular
4472358301,en,Corporator Office,name
4472358301,office,government,regular
4472369094,amenity,kindergarten,regular
4472369094,name,Jacobs Ladder,regular
4472369094,en,Jacobs Ladder,name
4472371591,amenity,school,regular
4472371591,name,Sri Ravishankar Vidya Mandir,regular
4472371591,en,Sri Ravishankar Vidya Mandir,name
4472375195,name,Deepa Student Nurses Hostel,regular
4472375195,en,Deepa Student Nurses Hostel,name
4472375195,tourism,hostel,regular
4472375492,amenity,community_centre,regular
4472375492,name,Kannada Samskreeta Mahila Koota,regular
4472375492,en,Kannada Samskreeta Mahila Koota,name
4472415493,amenity,place_of_worship,regular
4472415493,name,Sri Varasiddhi Vinayagar Koil,regular
4472415493,en,Sri Varasiddhi Vinayagar Koil,name
4472415493,religion,hindu,regular
4472435397,amenity,place_of_worship,regular
4472435397,name,St Michael The Archangel,regular
4472435397,en,St Michael The Archangel,name
4472435397,religion,christian,regular
4472516796,name,Institute For Cultural Research and Action,regular
4472516796,en,Institute For Cultural Research and Action,name
4472516796,office,ngo,regular
4472518690,housenumber,69,addr
4472518690,street,1St Cross Road,addr
4472518690,name,Congress Office,regular
4472518690,en,Congress Office,name
4472518690,office,government,regular
4472583689,amenity,place_of_worship,regular
4472583689,name,Martha Memorial Prayer Hall,regular
4472583689,en,Martha Memorial Prayer Hall,name
4472583689,religion,christian,regular
4472599289,amenity,clinic,regular
4472599289,healthcare,alternative,regular
4472599289,name,Center for Holistic Development,regular
4472599289,en,Center for Holistic Development,name
4473329414,amenity,restaurant,regular
4473329414,cuisine,indian,regular
4473329414,name,Nagarjuna,regular
4473329414,kn,ನಾಗಾರ್ಜುನ,name
4474675140,access,no,regular
4474675140,barrier,block,regular
4474675140,bicycle,yes,regular
4474675140,foot,yes,regular
4474675140,material,stone,regular
4474675140,maxwidth,1,regular
4474675140,motor_vehicle,no,regular
4474675140,motorcycle,yes,regular
4474681187,amenity,place_of_worship,regular
4474681187,natural,tree,regular
4474702395,amenity,school,regular
4474702395,name,Government Primary School,regular
4474702395,en,Government Primary School,name
4474702395,kn,ಸರ್ಕಾರಿ ಪ್ರಾಥಮಿಕ ಶಾಲೆ,name
4474702690,amenity,place_of_worship,regular
4474702690,natural,tree,regular
4474702690,religion,hindu,regular
4474703097,amenity,drinking_water,regular
4474703097,name,Tap,regular
4474703097,en,Tap,name
4474721690,craft,tailor,regular
4474721690,name,New Stitch Designer Boutique,regular
4474721690,en,New Stitch Designer Boutique,name
4474721691,shop,butcher,regular
4474721692,shop,convenience,regular
4474724791,name,Thirumala Bakery,regular
4474724791,en,Thirumala Bakery,name
4474724791,shop,bakery,regular
4474724792,shop,convenience,regular
4474725290,name,Balaji Tours and Travels,regular
4474725290,en,Balaji Tours and Travels,name
4474725290,shop,travel_agency,regular
4474750190,amenity,kindergarten,regular
4474750190,name,Blooming Kidz Daycare,regular
4474750190,en,Blooming Kidz Daycare,name
4474753894,leisure,fitness_centre,regular
4474753894,name,Power House Gym,regular
4474753894,en,Power House Gym,name
4474762290,name,Manali Beauty Parlour,regular
4474762290,en,Manali Beauty Parlour,name
4474762290,shop,cosmetics,regular
4474762492,name,99 Grocer,regular
4474762492,en,99 Grocer,name
4474762492,shop,supermarket,regular
4474788290,name,Akshaj Provisions,regular
4474788290,en,Akshaj Provisions,name
4474788290,shop,convenience,regular
4474790191,leisure,fitness_centre,regular
4474790191,name,VS Fitness and Dance Studio,regular
4474790191,en,VS Fitness and Dance Studio,name
4474823990,amenity,place_of_worship,regular
4474823990,religion,hindu,regular
4474824189,amenity,school,regular
4474824189,name,Prasad Vidya Mandir,regular
4474824189,en,Prasad Vidya Mandir,name
4474824189,kn,ಪ್ರಸಾದ ವಿದ್ಯ ಮಂದಿರ,name
4474824190,name,Likith Provisions,regular
4474824190,en,Likith Provisions,name
4474824190,shop,convenience,regular
4474824191,amenity,place_of_worship,regular
4474824191,religion,hindu,regular
4474824192,name,Wassup Dhobe,regular
4474824192,en,Wassup Dhobe,name
4474824192,shop,laundry,regular
4474824193,name,VIP Dry Cleaners,regular
4474824193,en,VIP Dry Cleaners,name
4474824193,shop,laundry,regular
4474831689,amenity,place_of_worship,regular
4474831689,name,Shiva Temple,regular
4474831689,en,Shiva Temple,name
4474831689,kn,ಶಿವ ದೇವಸ್ಥಾನ,name
4474831689,religion,hindu,regular
4474831691,amenity,pharmacy,regular
4474831691,name,Astra Medica,regular
4474831691,en,Astra Medica,name
4474836389,amenity,dentist,regular
4474836389,name,Chitra Dental Clinic,regular
4474836389,en,Chitra Dental Clinic,name
4474836390,amenity,school,regular
4474836390,name,Prasad Vidya Mandir,regular
4474836390,en,Prasad Vidya Mandir,name
